Date,Open,High,Low,Close,Adj Close,Volume
11-08-2008,72174.44597,72603.30805,68785.62,69079.935,69079.935,286
12-08-2008,69491.97805,69491.97805,67574.72195,67961.53903,67961.53903,99
13-08-2008,68188.58305,69719.01695,68188.58305,69374.25,69374.25,155
14-08-2008,69912.42805,69954.47305,67692.45,67961.53903,67961.53903,67
15-08-2008,67011.32305,67204.72903,65665.88305,66094.74,66094.74,134
18-08-2008,66599.28,67414.95403,66599.28,67246.77403,67246.77403,22
19-08-2008,66397.46195,68491.305,66397.46195,68205.39695,68205.39695,48
20-08-2008,68524.94305,68524.94305,67667.22403,68138.12597,68138.12597,87
21-08-2008,69441.52097,70265.60195,69441.52097,70046.97,70046.97,99
22-08-2008,69988.10597,70349.69195,69214.47695,69576.06805,69576.06805,21
25-08-2008,68936.98097,68936.98097,68936.98097,68936.98097,68936.98097,44
26-08-2008,69458.34,69458.34,69458.34,69138.79903,69138.79903,142
27-08-2008,69819.92597,69819.92597,69399.47597,69634.92695,69634.92695,423
28-08-2008,69626.52,70854.23195,69332.205,69870.38305,69870.38305,503
29-08-2008,69937.65403,70046.97,69937.65403,69735.83597,69735.83597,116
02-09-2008,69786.29305,70694.46403,66498.37097,67692.45,67692.45,185
03-09-2008,67742.90195,67742.90195,66565.64195,67499.04403,67499.04403,28
04-09-2008,67389.72805,68037.21695,66843.14305,67095.41305,67095.41305,76
05-09-2008,66826.32403,68028.81,66767.46,67070.18195,67070.18195,85
08-09-2008,68196.99,68381.98903,66969.27805,67061.775,67061.775,88
09-09-2008,67440.18,67440.18,65590.2,66187.23695,66187.23695,29
10-09-2008,65304.29195,65674.29,63302.95097,63731.81305,63731.81305,56
11-09-2008,63622.49195,63622.49195,62142.51,62335.91597,62335.91597,25
12-09-2008,63109.545,63572.04,63109.545,63933.62597,63933.62597,12
15-09-2008,65430.42695,65472.47195,64244.76,65850.87695,65850.87695,19
16-09-2008,65396.79403,65396.79403,65337.93,65295.885,65295.885,2
17-09-2008,65834.06305,67944.72,65834.06305,71190.59195,71190.59195,26
18-09-2008,73149.89305,76597.58305,70299.24,75067.14403,75067.14403,59
19-09-2008,72367.85195,72367.85195,72367.85195,72367.85195,72367.85195,112
22-09-2008,74739.19097,76362.12695,74739.19097,76008.95305,76008.95305,20
23-09-2008,75041.91805,75588.50305,74503.74,74461.695,74461.695,184
24-09-2008,73957.155,74949.41597,73957.155,74756.01,74756.01,185
25-09-2008,74966.235,74966.235,74377.605,73805.79403,73805.79403,92
26-09-2008,74352.37903,74856.91903,74352.37903,74243.06305,74243.06305,13695
29-09-2008,73267.61597,77278.71,72855.57805,74688.73903,74688.73903,2943
30-09-2008,76084.63097,76732.125,71896.95,73511.47903,73511.47903,879
01-10-2008,73831.02,74764.41695,73091.02903,74058.06403,74058.06403,304
02-10-2008,73191.93805,73191.93805,69735.83597,70551.51,70551.51,462
03-10-2008,70004.925,70997.18597,69206.07,69702.20305,69702.20305,228
06-10-2008,69693.79097,73057.39097,69458.34,72544.44403,72544.44403,510
07-10-2008,72493.98695,74251.47,72166.03903,73864.65805,73864.65805,41
08-10-2008,73973.97403,76984.395,73805.79403,75941.67695,75941.67695,310
09-10-2008,75908.04403,77337.57403,74251.47,74259.87695,74259.87695,76
10-10-2008,77842.11403,77842.11403,70887.87,71930.58805,71930.58805,104
13-10-2008,72409.89695,72409.89695,69819.92597,70543.10305,70543.10305,186
14-10-2008,71316.72695,71316.72695,70089.015,70324.46597,70324.46597,48
15-10-2008,70593.555,71367.18403,69929.24195,70257.195,70257.195,120
16-10-2008,71140.14,71140.14,66431.1,67398.135,67398.135,34
17-10-2008,67103.82,67860.63,65068.84097,66019.05695,66019.05695,55
20-10-2008,67591.54097,67591.54097,66220.875,66229.28195,66229.28195,19
21-10-2008,66742.23403,66742.23403,64555.89403,64421.34695,64421.34695,83
22-10-2008,64892.25403,64892.25403,60628.89,61663.19597,61663.19597,244
23-10-2008,59283.45,60527.98097,59283.45,59981.39597,59981.39597,37
24-10-2008,60149.57597,61738.87903,57265.29,61310.01695,61310.01695,99
27-10-2008,62462.05097,62605.005,59872.08,62369.55403,62369.55403,268
28-10-2008,61469.79,62966.59097,61436.15195,62167.73597,62167.73597,6
29-10-2008,63134.77097,63134.77097,63134.77097,63302.95097,63302.95097,90
30-10-2008,63950.445,65085.66,62150.91695,61991.14903,61991.14903,24
31-10-2008,61503.42805,61890.24,60410.25805,60275.71097,60275.71097,17
03-11-2008,61284.79097,61511.835,61276.38403,60998.88805,60998.88805,16
04-11-2008,61049.34,63908.4,61049.34,63572.04,63572.04,30
05-11-2008,63689.76805,63689.76805,62142.51,62335.91597,62335.91597,22
06-11-2008,62512.50805,63824.31,61545.47305,61486.60903,61486.60903,30
07-11-2008,61511.835,62478.87,61150.24903,61654.78903,61654.78903,17
10-11-2008,62983.41,63370.22195,62890.91305,62697.50195,62697.50195,42
11-11-2008,61738.87903,61856.60195,61368.88097,61553.88,61553.88,39
12-11-2008,61419.33805,61780.92403,60755.025,60351.39403,60351.39403,71
13-11-2008,60065.48597,60166.395,59451.63,59275.04305,59275.04305,922
14-11-2008,61091.385,62823.63695,61091.385,62428.41805,62428.41805,9
17-11-2008,62386.37305,62386.37305,62386.37305,62386.37305,62386.37305,9
18-11-2008,62058.42,62638.64305,61722.06,61604.33195,61604.33195,13
19-11-2008,61890.24,63807.49097,61806.15,61881.83305,61881.83305,55
20-11-2008,62268.645,63067.5,62184.555,62949.77195,62949.77195,62
21-11-2008,64858.61597,65934.96695,64850.20903,66574.05403,66574.05403,20
24-11-2008,68945.39305,69290.16,68945.39305,68903.34805,68903.34805,3
25-11-2008,68819.25805,68819.25805,68819.25805,68819.25805,68819.25805,158862
26-11-2008,68878.11695,69121.98,67843.81097,67986.765,67986.765,158862
28-11-2008,68205.39695,68869.71,67961.53903,68634.25903,68634.25903,6325
01-12-2008,68718.34903,68726.75597,64412.94,65136.11195,65136.11195,2791
02-12-2008,64354.07597,66094.74,63883.17403,65699.51597,65699.51597,1393
03-12-2008,65590.2,65749.97305,64152.26305,64648.39097,64648.39097,439
04-12-2008,64749.3,65623.83805,64051.35403,64227.94097,64227.94097,606
05-12-2008,64286.805,64715.66195,62226.6,63109.545,63109.545,888
08-12-2008,63487.95,65607.01903,63420.67903,64530.66805,64530.66805,573
09-12-2008,65169.75,65295.885,64101.80597,64951.11805,64951.11805,101
10-12-2008,65934.96695,68196.99,65850.87695,67869.03695,67869.03695,235
11-12-2008,67557.90805,69971.28695,67356.09,69365.84305,69365.84305,260
12-12-2008,69079.935,69542.43,68432.44097,68861.30305,68861.30305,182
15-12-2008,69626.52,70803.78,69290.16,70248.78805,70248.78805,470
16-12-2008,70551.51,72233.31,69929.24195,70778.55403,70778.55403,73
17-12-2008,71846.49805,74066.47097,71417.63597,72948.075,72948.075,122
18-12-2008,72519.21805,73410.57,71644.68,72283.76195,72283.76195,242
19-12-2008,71190.59195,71653.08695,70072.19597,70332.87805,70332.87805,106
22-12-2008,71350.365,71560.59,70971.96,71156.95903,71156.95903,235
23-12-2008,71308.32,71308.32,70215.15,70400.14903,70400.14903,176
24-12-2008,70543.10305,71384.00305,70509.465,71232.63695,71232.63695,19
26-12-2008,71224.23,73360.11805,71123.32097,73191.93805,73191.93805,88
29-12-2008,74243.06305,74243.06305,73578.75,73545.11195,73545.11195,426
30-12-2008,73839.42695,73839.42695,72863.985,73099.43597,73099.43597,139
31-12-2008,72317.4,74301.92195,72182.85805,74301.92195,74301.92195,35
02-01-2009,74125.335,74125.335,73065.80305,73898.29097,73898.29097,46
05-01-2009,74167.38,74293.515,71224.23,72081.94903,72081.94903,35
06-01-2009,71905.35695,72956.48195,70635.6,72771.48805,72771.48805,113
07-01-2009,72485.58,72906.03,70442.19403,70728.09695,70728.09695,101
08-01-2009,70459.01305,72401.49,70459.01305,71804.45305,71804.45305,255
09-01-2009,71972.63305,72493.98695,71972.63305,71838.08597,71838.08597,123
12-01-2009,71005.59805,71005.59805,68566.98805,68979.02597,68979.02597,72
13-01-2009,69424.70195,69424.70195,68592.21403,68962.20695,68962.20695,20
14-01-2009,69449.93305,69550.83695,68449.26,67961.53903,67961.53903,5
15-01-2009,67742.90195,68011.99097,67742.90195,67835.40403,67835.40403,16
16-01-2009,70131.06,70845.825,70131.06,70576.73597,70576.73597,64
20-01-2009,70526.28403,72544.44403,69290.16,71863.31195,71863.31195,20
21-01-2009,71518.545,71695.13195,70955.14097,71442.86195,71442.86195,37
22-01-2009,72048.31097,72393.08305,71156.95903,72166.03903,72166.03903,57
23-01-2009,73578.75,75605.31695,73578.75,75285.77597,75285.77597,52
26-01-2009,76294.85597,76656.44195,75781.90903,76395.765,76395.765,18
27-01-2009,75916.45097,75933.27,75277.36903,75613.72903,75613.72903,48
28-01-2009,74512.14695,75226.91195,74310.33403,74680.32695,74680.32695,137271
29-01-2009,74680.32695,76496.67403,73511.47903,76109.85695,76109.85695,66607
30-01-2009,76505.08097,78228.92597,75849.18,77976.65597,77976.65597,10460
02-02-2009,77724.38597,78102.79097,75865.99903,76244.40403,76244.40403,3220
03-02-2009,75950.08903,76799.39597,74823.28097,75008.28,75008.28,1451
04-02-2009,75689.40695,76454.62903,75428.73,75815.54195,75815.54195,465
05-02-2009,76210.76597,77732.79805,76050.99805,76824.62195,76824.62195,770
06-02-2009,76900.305,77236.665,76479.855,76849.85305,76849.85305,334
09-02-2009,76521.9,76605.99,74991.46097,75041.91805,75041.91805,984
10-02-2009,75512.82,77152.575,75008.28,76833.03403,76833.03403,252
11-02-2009,76833.03403,79650.04903,76706.89903,79364.14097,79364.14097,892
12-02-2009,78943.69097,80120.95097,78741.87805,79759.365,79759.365,335
13-02-2009,79658.45597,79658.45597,78556.87903,79170.735,79170.735,137
17-02-2009,79002.555,81886.84097,78817.55597,81315.03,81315.03,1639
18-02-2009,81432.75805,83080.92,80911.39903,82214.79403,82214.79403,422
19-02-2009,82635.24403,82929.55903,81735.48,82080.24695,82080.24695,202
20-02-2009,81903.66,84502.04305,81701.84195,84241.36097,84241.36097,219
23-02-2009,83720.00195,83795.685,82408.2,83635.91195,83635.91195,215
24-02-2009,83080.92,83383.64195,80995.48903,81491.61695,81491.61695,243
25-02-2009,81003.89597,82197.975,80146.17695,81205.71403,81205.71403,1019
26-02-2009,80137.77,80390.04,78455.97,79195.96097,79195.96097,687
27-02-2009,79330.50805,80995.48903,78043.92695,79170.735,79170.735,730
02-03-2009,79465.05,80995.48903,77741.205,78960.51,78960.51,474
03-03-2009,77951.43,78355.06097,76219.17805,76765.76305,76765.76305,362
04-03-2009,76933.94305,77631.88903,75689.40695,76185.54,76185.54,155
05-03-2009,76690.08,78422.33195,76429.40305,77951.43,77951.43,141
06-03-2009,78498.015,79423.005,78355.06097,79221.18695,79221.18695,308
09-03-2009,79086.645,79086.645,76900.305,77169.39403,77169.39403,838
10-03-2009,77497.34195,77514.16097,75016.68695,75311.00195,75311.00195,120
11-03-2009,75235.32403,76723.71805,75184.86695,76555.53805,76555.53805,221
12-03-2009,76454.62903,77993.475,76353.72,77673.93403,77673.93403,118
13-03-2009,77732.79805,78792.33,77732.79805,78186.88097,78186.88097,69
16-03-2009,77900.97805,78170.06195,77085.30403,77497.34195,77497.34195,139
17-03-2009,77631.88903,77732.79805,76723.71805,77060.07805,77060.07805,48
18-03-2009,76975.98805,79380.96,74419.65,74730.78403,74730.78403,120
19-03-2009,78876.42,80793.67097,78523.24097,80583.44597,80583.44597,360
20-03-2009,80776.85195,80776.85195,80221.86,80373.22097,80373.22097,23
23-03-2009,79944.36403,80104.13195,78868.01305,80062.08695,80062.08695,30
24-03-2009,77640.29597,77640.29597,77640.29597,77640.29597,77640.29597,1494
25-03-2009,77463.70903,78750.285,77430.07097,78657.78805,78657.78805,97
26-03-2009,79010.96195,79296.87,78842.78195,79010.96195,79010.96195,66
27-03-2009,77615.07,77615.07,77615.07,77615.07,77615.07,106869
30-03-2009,77749.61195,78413.925,76404.17195,76984.395,76984.395,58837
31-03-2009,77194.62,77741.205,76656.44195,77581.43195,77581.43195,7403
01-04-2009,77245.07195,78413.925,77102.12305,77875.74695,77875.74695,3659
02-04-2009,77943.02305,78228.92597,75252.14305,76303.26805,76303.26805,3389
03-04-2009,76067.81195,76547.12597,74949.41597,75311.00195,75311.00195,1616
06-04-2009,75260.55,75260.55,72746.25695,73284.435,73284.435,1078
07-04-2009,73343.29903,74394.42403,73343.29903,74184.19903,74184.19903,395
08-04-2009,74335.56,74764.41695,73915.11,74402.83097,74402.83097,119
09-04-2009,74201.01805,74512.14695,73553.52403,74184.19903,74184.19903,360
13-04-2009,74209.425,75630.54805,74209.425,75235.32403,75235.32403,418
